-0.014;-1.013;-0.082|0.849;-0.516;2.966|-42.5;-1.1;94.1
-0.017;-1.003;-0.079|0.621;-0.525;2.975|-42.6;-1.1;94.1
-0.020;-1.002;-0.072|0.805;-0.385;2.713|-42.6;-1.1;94.1
-0.022;-1.001;-0.070|0.569;-0.018;2.721|-42.6;-1.1;94.2
-0.022;-0.994;-0.060|0.744;-0.018;2.625|-42.6;-1.1;94.2
-0.024;-0.995;-0.060|0.928;-0.044;2.555|-42.6;-1.1;94.1
-0.023;-0.997;-0.054|0.866;-0.157;2.704|-42.5;-1.1;94.1
-0.026;-0.996;-0.059|1.067;-0.245;2.905|-42.5;-1.1;94.1
-0.028;-0.992;-0.068|1.321;-0.201;2.835|-42.5;-1.1;94.1
-0.026;-0.997;-0.070|1.278;-0.271;2.861|-42.4;-1.1;94.1
-0.026;-0.998;-0.072|0.884;-0.350;3.080|-42.4;-1.2;94.1
-0.022;-1.006;-0.073|0.744;-0.368;2.984|-42.3;-1.2;94.1
-0.020;-1.010;-0.073|0.691;-0.359;2.879|-42.3;-1.2;94.1
-0.014;-1.006;-0.071|0.560;-0.333;2.957|-42.3;-1.2;94.1
-0.012;-1.013;-0.072|0.796;-0.254;3.237|-42.3;-1.2;94.1
-0.012;-1.008;-0.071|0.665;-0.341;3.106|-42.3;-1.2;94.1
-0.012;-1.008;-0.074|0.919;-0.254;3.019|-42.4;-1.2;94.1
-0.013;-1.001;-0.072|0.630;-0.140;2.826|-42.4;-1.1;94.1
-0.013;-0.999;-0.064|0.735;-0.087;2.686|-42.4;-1.1;94.1
-0.014;-1.001;-0.063|0.840;-0.140;2.669|-42.5;-1.1;94.1
-0.016;-0.997;-0.058|0.726;-0.114;2.669|-42.5;-1.1;94.1
-0.017;-0.999;-0.061|1.067;-0.236;2.870|-42.5;-1.1;94.1
-0.020;-1.000;-0.064|0.796;-0.280;2.888|-42.5;-1.1;94.1
-0.023;-0.999;-0.066|0.892;-0.394;2.931|-42.5;-1.1;94.1
-0.026;-0.999;-0.071|1.155;-0.201;2.809|-42.5;-1.1;94.1
-0.025;-0.998;-0.072|1.181;-0.271;2.896|-42.5;-1.1;94.0
-0.025;-1.001;-0.074|1.041;-0.298;2.818|-42.5;-1.1;94.1
-0.024;-1.004;-0.073|0.919;-0.262;2.756|-42.4;-1.1;94.1
-0.021;-1.006;-0.072|0.910;-0.123;2.914|-42.4;-1.1;94.1
-0.021;-1.005;-0.072|0.901;-0.192;2.966|-42.4;-1.1;94.1
-0.021;-1.006;-0.072|0.884;-0.298;3.062|-42.4;-1.1;94.1
-0.021;-1.004;-0.072|0.744;-0.306;2.914|-42.4;-1.1;94.1
-0.020;-0.998;-0.068|0.586;-0.271;2.975|-42.4;-1.1;94.1
-0.016;-0.998;-0.065|0.560;-0.192;2.791|-42.4;-1.1;94.1
-0.014;-0.997;-0.061|0.560;-0.175;2.922|-42.4;-1.1;94.1
-0.011;-1.000;-0.059|0.700;-0.166;2.940|-42.4;-1.1;94.1
-0.011;-0.998;-0.057|0.822;-0.228;2.879|-42.4;-1.1;94.0
-0.011;-1.000;-0.064|1.164;-0.403;2.896|-42.4;-1.1;94.0
-0.015;-1.005;-0.069|1.251;-0.219;2.739|-42.5;-1.1;94.0
-0.017;-1.005;-0.072|0.989;-0.289;2.957|-42.5;-1.1;94.0
-0.019;-1.006;-0.077|1.181;-0.228;2.905|-42.5;-1.1;94.0
-0.021;-1.005;-0.078|0.919;-0.376;2.844|-42.5;-1.1;94.0
-0.020;-1.006;-0.072|0.849;-0.280;2.774|-42.5;-1.1;94.0
-0.021;-1.005;-0.071|0.499;-0.131;2.765|-42.5;-1.1;94.0
-0.022;-1.002;-0.068|0.595;-0.289;2.800|-42.5;-1.1;94.0
-0.024;-1.000;-0.068|0.858;-0.236;2.870|-42.5;-1.1;94.0
-0.024;-0.999;-0.065|0.814;-0.131;2.783|-42.5;-1.1;94.0
-0.026;-0.998;-0.064|0.752;-0.114;2.905|-42.5;-1.1;94.0
-0.024;-0.995;-0.065|1.006;-0.289;2.818|-42.5;-1.1;94.0
-0.023;-0.996;-0.063|0.901;-0.271;2.765|-42.4;-1.1;94.0
-0.022;-0.999;-0.064|0.884;-0.262;2.783|-42.4;-1.1;94.0
-0.019;-1.001;-0.064|0.866;-0.280;3.001|-42.4;-1.1;94.0
-0.016;-1.002;-0.069|0.892;-0.376;2.949|-42.4;-1.1;94.0
-0.013;-1.004;-0.071|0.875;-0.376;3.062|-42.4;-1.1;94.0
-0.013;-1.007;-0.074|0.892;-0.166;3.071|-42.4;-1.1;94.0
-0.013;-1.006;-0.074|0.822;-0.123;2.931|-42.4;-1.1;94.0
-0.012;-1.007;-0.074|0.901;-0.245;2.949|-42.4;-1.1;94.0
-0.012;-1.004;-0.070|0.884;-0.254;2.765|-42.5;-1.1;94.0
-0.014;-1.004;-0.067|0.717;-0.166;2.747|-42.5;-1.1;94.0
-0.016;-1.003;-0.066|0.788;-0.219;2.809|-42.5;-1.1;94.0
-0.019;-1.000;-0.065|0.849;-0.166;2.870|-42.5;-1.1;94.0
-0.021;-0.999;-0.066|1.024;-0.236;2.905|-42.5;-1.1;94.0
-0.023;-0.998;-0.064|0.919;-0.184;2.852|-42.5;-1.1;94.0
-0.025;-0.998;-0.063|0.569;-0.140;2.861|-42.5;-1.1;94.0
-0.025;-0.996;-0.063|0.814;-0.149;2.774|-42.5;-1.1;94.0
-0.025;-0.997;-0.063|0.971;-0.175;2.791|-42.5;-1.1;94.0
-0.023;-0.999;-0.064|1.059;-0.210;2.765|-42.4;-1.1;94.0
-0.023;-1.000;-0.070|1.024;-0.262;2.809|-42.4;-1.1;94.0
-0.022;-1.004;-0.073|0.945;-0.201;3.062|-42.4;-1.1;94.0
-0.021;-1.005;-0.077|0.884;-0.236;3.124|-42.4;-1.1;94.0
-0.020;-1.006;-0.076|0.683;-0.228;3.027|-42.4;-1.1;94.0
-0.018;-1.007;-0.077|0.577;-0.149;2.922|-42.4;-1.1;94.0
-0.015;-1.006;-0.069|0.630;-0.210;2.984|-42.4;-1.1;94.0
-0.012;-1.002;-0.066|0.709;-0.140;2.879|-42.4;-1.1;94.0
-0.012;-1.000;-0.062|0.665;-0.236;2.756|-42.4;-1.1;94.0
-0.012;-0.999;-0.061|0.796;-0.219;2.896|-42.4;-1.1;94.0
-0.014;-0.997;-0.061|0.962;-0.157;2.809|-42.4;-1.1;94.0
-0.014;-0.998;-0.065|1.190;-0.306;2.922|-42.5;-1.1;94.0
-0.018;-1.000;-0.066|1.059;-0.262;2.783|-42.5;-1.1;94.0
-0.019;-1.001;-0.067|0.910;-0.368;2.713|-42.5;-1.1;94.0
-0.020;-1.002;-0.069|1.138;-0.315;2.747|-42.5;-1.1;94.0
-0.020;-1.002;-0.071|1.199;-0.228;2.616|-42.5;-1.1;94.0
-0.022;-1.003;-0.072|0.840;-0.254;2.852|-42.5;-1.1;94.0
-0.024;-1.003;-0.072|0.875;-0.298;2.765|-42.5;-1.1;94.0
-0.023;-1.003;-0.074|0.831;-0.315;2.888|-42.5;-1.1;94.0
-0.025;-1.002;-0.074|0.770;-0.131;2.774|-42.5;-1.1;94.0
-0.024;-1.002;-0.072|0.726;-0.333;2.835|-42.4;-1.1;94.0
-0.024;-1.001;-0.066|0.752;-0.289;3.062|-42.4;-1.1;94.0
-0.020;-0.999;-0.064|0.691;-0.157;2.984|-42.4;-1.1;94.0
-0.019;-0.997;-0.063|0.796;-0.149;2.721|-42.4;-1.1;94.0
-0.018;-0.999;-0.063|0.919;-0.184;2.809|-42.4;-1.1;94.0
-0.017;-0.999;-0.063|0.796;-0.219;2.931|-42.4;-1.1;94.0
-0.016;-1.000;-0.066|0.936;-0.350;2.949|-42.4;-1.1;94.0
-0.013;-1.000;-0.067|0.928;-0.324;3.019|-42.4;-1.1;93.9
-0.013;-1.003;-0.068|0.770;-0.219;2.931|-42.4;-1.1;93.9
-0.012;-1.005;-0.068|0.744;-0.201;2.844|-42.4;-1.1;93.9
-0.011;-1.006;-0.070|0.962;-0.385;2.870|-42.4;-1.1;93.9
-0.014;-1.006;-0.072|0.980;-0.271;2.774|-42.4;-1.1;93.9
-0.017;-1.006;-0.073|0.866;-0.236;2.896|-42.5;-1.1;93.9
-0.020;-1.005;-0.074|0.822;-0.157;2.949|-42.5;-1.1;93.9
-0.022;-1.002;-0.073|0.744;-0.254;2.949|-42.5;-1.1;94.0
-0.023;-1.002;-0.071|0.901;-0.254;2.852|-42.5;-1.1;94.0
-0.024;-1.000;-0.065|0.770;-0.289;2.949|-42.5;-1.1;94.0
-0.025;-0.998;-0.062|0.779;-0.087;2.695|-42.5;-1.1;94.0
-0.024;-0.996;-0.060|0.752;-0.087;2.765|-42.5;-1.1;94.0
-0.024;-0.994;-0.060|0.998;-0.192;2.695|-42.4;-1.1;94.0
-0.024;-0.995;-0.061|1.190;-0.298;2.765|-42.4;-1.1;93.9
-0.023;-0.997;-0.067|1.164;-0.157;2.993|-42.4;-1.1;93.9
-0.020;-1.001;-0.069|1.129;-0.350;3.115|-42.4;-1.1;93.9
-0.018;-1.004;-0.072|0.954;-0.254;3.132|-42.4;-1.1;93.9
-0.016;-1.007;-0.073|0.866;-0.262;3.062|-42.4;-1.1;93.9
-0.015;-1.009;-0.073|0.735;-0.271;2.861|-42.4;-1.1;93.9
-0.013;-1.009;-0.072|0.744;-0.341;2.984|-42.4;-1.1;93.9
-0.012;-1.005;-0.071|0.726;-0.219;2.634|-42.4;-1.1;93.9
-0.013;-1.003;-0.071|0.875;-0.123;2.922|-42.4;-1.1;93.9
-0.014;-1.001;-0.069|0.866;-0.341;2.791|-42.4;-1.1;93.9
-0.016;-1.000;-0.068|0.884;-0.157;2.678|-42.4;-1.1;94.0
-0.017;-1.000;-0.064|0.735;-0.228;2.704|-42.5;-1.1;94.0
-0.020;-0.999;-0.062|0.910;-0.201;2.686|-42.5;-1.1;94.0
-0.021;-1.000;-0.062|0.840;-0.210;2.739|-42.5;-1.1;93.9
-0.023;-0.998;-0.063|0.989;-0.105;2.861|-42.4;-1.1;93.9
-0.024;-0.998;-0.065|1.146;-0.192;2.721|-42.4;-1.1;93.9
-0.025;-0.999;-0.070|0.954;-0.192;3.098|-42.4;-1.1;93.9
-0.025;-1.001;-0.071|0.875;-0.192;2.826|-42.4;-1.1;93.9
-0.024;-1.002;-0.072|0.665;-0.254;2.922|-42.4;-1.1;93.9
-0.024;-1.004;-0.071|0.761;-0.254;2.949|-42.4;-1.1;93.9
-0.021;-1.005;-0.071|0.752;-0.192;2.914|-42.4;-1.1;93.9
-0.019;-1.006;-0.071|0.814;-0.262;2.993|-42.4;-1.1;93.9
-0.018;-1.002;-0.069|0.840;-0.315;2.949|-42.4;-1.1;93.9
-0.017;-1.002;-0.069|0.814;-0.201;2.888|-42.4;-1.1;93.9
-0.016;-1.000;-0.068|0.796;-0.411;2.861|-42.4;-1.1;93.9
-0.015;-1.000;-0.068|0.770;-0.333;2.940|-42.4;-1.1;93.9
-0.014;-1.000;-0.064|0.613;-0.262;3.080|-42.4;-1.1;93.9
-0.014;-1.000;-0.062|0.814;-0.219;2.765|-42.4;-1.1;93.9
-0.014;-1.000;-0.061|0.884;-0.245;2.800|-42.4;-1.1;93.9
-0.013;-1.001;-0.063|0.936;-0.175;2.896|-42.4;-1.1;93.9
-0.014;-1.001;-0.065|1.033;-0.184;2.835|-42.4;-1.1;93.9
-0.016;-1.001;-0.071|1.102;-0.289;2.844|-42.4;-1.1;93.9
-0.021;-1.002;-0.074|0.998;-0.262;2.940|-42.4;-1.1;93.9
-0.023;-1.004;-0.074|1.076;-0.236;2.791|-42.4;-1.1;93.9
-0.023;-1.004;-0.074|0.989;-0.368;2.861|-42.4;-1.1;93.9
-0.024;-1.004;-0.073|0.770;-0.219;2.835|-42.4;-1.1;93.9
-0.023;-1.003;-0.067|0.770;-0.254;2.896|-42.4;-1.1;93.9
-0.023;-1.000;-0.066|0.613;-0.306;3.071|-42.4;-1.1;93.9
-0.023;-0.998;-0.064|0.700;-0.236;2.984|-42.4;-1.1;93.9
-0.023;-0.996;-0.064|0.735;-0.131;2.957|-42.4;-1.1;93.9
-0.021;-0.995;-0.064|0.962;-0.210;2.922|-42.4;-1.1;93.9
-0.020;-0.998;-0.063|0.831;-0.192;2.966|-42.4;-1.1;93.9
-0.017;-1.000;-0.064|0.840;-0.149;2.791|-42.4;-1.1;93.9
-0.016;-1.002;-0.065|0.814;-0.175;2.940|-42.4;-1.1;93.9
-0.015;-1.004;-0.066|0.884;-0.210;3.089|-42.4;-1.1;93.9
-0.013;-1.005;-0.068|0.884;-0.350;2.993|-42.4;-1.1;93.9
-0.013;-1.003;-0.071|0.752;-0.228;2.957|-42.4;-1.1;93.9
-0.013;-1.003;-0.073|0.919;-0.254;2.896|-42.4;-1.1;93.9
-0.015;-1.005;-0.072|0.892;-0.236;2.922|-42.4;-1.1;93.9
-0.015;-1.004;-0.072|0.892;-0.157;2.879|-42.4;-1.1;93.9
-0.017;-1.004;-0.069|0.814;-0.157;2.765|-42.4;-1.1;93.9
-0.017;-1.002;-0.067|0.788;-0.096;2.809|-42.4;-1.1;93.9
-0.023;-1.000;-0.065|0.735;-0.315;2.730|-42.4;-1.1;93.9
-0.024;-0.999;-0.065|0.752;-0.236;2.669|-42.4;-1.1;93.9
-0.025;-0.997;-0.065|0.936;-0.236;2.747|-42.4;-1.1;93.9
-0.025;-0.996;-0.065|0.971;-0.254;2.922|-42.4;-1.1;93.9
-0.026;-0.997;-0.066|0.945;-0.298;2.940|-42.4;-1.1;93.9
-0.023;-1.000;-0.066|0.752;-0.175;2.957|-42.4;-1.1;93.9
-0.022;-1.000;-0.067|0.840;-0.254;3.054|-42.4;-1.1;93.9
-0.020;-1.002;-0.068|0.945;-0.403;2.957|-42.4;-1.1;93.9
-0.019;-1.003;-0.069|0.884;-0.385;2.966|-42.4;-1.1;93.9
-0.017;-1.003;-0.070|0.989;-0.350;3.001|-42.4;-1.1;93.9
-0.015;-1.004;-0.073|0.735;-0.333;2.940|-42.4;-1.1;93.9
-0.015;-1.004;-0.073|0.665;-0.368;3.054|-42.4;-1.1;93.9
-0.014;-1.004;-0.072|0.630;-0.245;2.949|-42.4;-1.1;93.9
-0.014;-1.004;-0.070|0.674;-0.114;2.984|-42.4;-1.1;93.9
-0.013;-1.003;-0.067|0.779;-0.114;2.975|-42.4;-1.1;93.9
-0.014;-1.000;-0.062|0.752;-0.087;2.730|-42.4;-1.1;93.9
-0.015;-0.999;-0.062|0.962;-0.280;2.905|-42.4;-1.1;93.9
-0.017;-0.999;-0.064|1.024;-0.201;2.791|-42.4;-1.1;93.9
-0.019;-0.998;-0.064|1.146;-0.271;2.791|-42.4;-1.1;93.9
-0.020;-0.998;-0.065|1.067;-0.429;2.861|-42.4;-1.1;93.9
-0.023;-1.002;-0.069|1.041;-0.236;2.809|-42.4;-1.1;93.9
-0.024;-1.002;-0.071|0.901;-0.201;2.905|-42.4;-1.1;93.9
-0.024;-1.004;-0.070|1.024;-0.219;2.896|-42.4;-1.1;93.9
-0.025;-1.004;-0.072|0.796;-0.271;2.844|-42.4;-1.1;93.9
-0.024;-1.004;-0.073|0.849;-0.455;2.756|-42.4;-1.1;93.9
-0.023;-1.001;-0.071|0.910;-0.271;3.027|-42.4;-1.1;93.9
-0.021;-1.000;-0.070|0.831;-0.298;3.045|-42.4;-1.1;93.9
-0.020;-1.000;-0.068|0.717;-0.341;2.931|-42.4;-1.1;93.9
-0.020;-1.000;-0.067|0.788;-0.333;2.914|-42.4;-1.1;93.9
-0.017;-1.000;-0.065|0.884;-0.350;2.914|-42.4;-1.1;93.9
-0.014;-1.000;-0.063|0.849;-0.341;2.922|-42.4;-1.1;93.9
-0.014;-1.001;-0.064|1.076;-0.289;2.852|-42.4;-1.1;93.9
-0.015;-1.001;-0.065|1.024;-0.271;2.879|-42.4;-1.1;93.9
-0.014;-1.001;-0.066|0.954;-0.298;2.888|-42.4;-1.1;93.9
-0.014;-1.001;-0.069|0.910;-0.455;2.905|-42.4;-1.1;93.9
-0.015;-1.003;-0.070|1.050;-0.245;3.010|-42.4;-1.1;93.9
-0.016;-1.005;-0.070|0.928;-0.289;2.984|-42.4;-1.1;93.9
-0.016;-1.005;-0.070|0.989;-0.236;2.730|-42.4;-1.1;93.9
-0.019;-1.005;-0.070|0.919;-0.228;2.852|-42.4;-1.1;93.9
-0.020;-1.005;-0.070|0.875;-0.350;2.642|-42.4;-1.1;93.9
-0.023;-1.000;-0.070|0.936;-0.228;2.888|-42.4;-1.1;93.9
-0.025;-0.998;-0.069|0.884;-0.236;2.774|-42.4;-1.1;93.9
-0.025;-0.999;-0.068|0.866;-0.262;2.721|-42.4;-1.1;93.9
-0.025;-0.998;-0.066|0.770;-0.254;2.914|-42.4;-1.1;93.9
-0.024;-0.998;-0.064|0.814;-0.324;2.835|-42.4;-1.1;93.9
-0.022;-0.999;-0.062|0.875;-0.219;2.931|-42.4;-1.1;93.9
-0.018;-0.999;-0.063|0.875;-0.333;2.949|-42.4;-1.1;93.9
-0.018;-0.999;-0.065|0.962;-0.166;2.800|-42.4;-1.1;93.9
-0.016;-1.001;-0.067|1.164;-0.289;2.756|-42.4;-1.1;93.9
-0.016;-1.000;-0.070|1.085;-0.350;2.957|-42.4;-1.1;93.9
-0.014;-1.003;-0.073|0.831;-0.359;3.001|-42.4;-1.1;93.9
-0.013;-1.009;-0.075|0.962;-0.184;2.818|-42.4;-1.1;93.9
-0.013;-1.005;-0.073|0.849;-0.359;2.800|-42.4;-1.1;93.9
-0.012;-1.008;-0.073|0.788;-0.481;2.826|-42.4;-1.1;93.9
-0.013;-1.004;-0.068|0.744;-0.333;2.818|-42.4;-1.1;93.9
-0.014;-1.003;-0.064|0.822;-0.245;2.537|-42.4;-1.1;93.9
-0.014;-0.999;-0.063|0.788;-0.236;2.555|-42.4;-1.1;93.9
-0.016;-0.995;-0.063|1.024;-0.262;2.572|-42.4;-1.1;93.9
-0.020;-0.996;-0.066|1.173;-0.219;2.625|-42.4;-1.1;93.9
-0.025;-0.999;-0.068|1.146;-0.315;2.686|-42.4;-1.1;93.9
-0.030;-1.000;-0.071|0.901;-0.184;2.861|-42.4;-1.1;93.9
-0.031;-0.998;-0.069|0.928;-0.298;2.852|-42.4;-1.1;93.9
-0.031;-1.004;-0.070|0.928;-0.245;2.879|-42.4;-1.1;93.9
-0.029;-1.002;-0.069|0.788;-0.245;2.826|-42.4;-1.1;93.9
-0.024;-1.004;-0.069|0.814;-0.333;2.870|-42.4;-1.1;93.9
-0.021;-0.999;-0.071|0.989;-0.131;2.940|-42.4;-1.1;93.9
-0.019;-1.000;-0.070|0.866;-0.289;2.993|-42.4;-1.1;93.9
-0.017;-1.006;-0.072|0.717;-0.254;2.966|-42.4;-1.1;93.9
-0.013;-1.003;-0.070|0.604;-0.280;2.975|-42.4;-1.1;93.9
-0.013;-1.006;-0.071|0.770;-0.254;2.922|-42.4;-1.1;93.9
-0.011;-1.006;-0.067|0.577;-0.289;2.852|-42.4;-1.1;93.9
-0.010;-1.004;-0.061|0.534;-0.341;2.835|-42.4;-1.1;93.9
-0.009;-0.999;-0.061|0.726;-0.192;2.756|-42.4;-1.1;93.9
-0.008;-0.996;-0.061|0.919;-0.341;2.783|-42.4;-1.1;93.9
-0.008;-0.995;-0.062|1.164;-0.228;2.756|-42.4;-1.1;93.9
-0.013;-1.000;-0.065|1.067;-0.271;2.861|-42.4;-1.1;93.9
-0.015;-1.001;-0.068|1.216;-0.411;2.783|-42.4;-1.0;93.9
-0.019;-1.004;-0.072|1.260;-0.219;2.739|-42.4;-1.0;93.9
