-1.005;-0.022;-0.085|0.892;-0.114;3.299|-151.6;-85.1;167.1
-1.005;-0.022;-0.086|0.875;-0.192;3.211|-151.6;-85.1;167.0
-1.006;-0.023;-0.085|0.936;-0.201;3.141|-151.5;-85.1;167.0
-1.007;-0.021;-0.085|0.892;-0.192;3.185|-151.4;-85.1;166.9
-1.007;-0.022;-0.087|0.928;-0.184;3.115|-151.4;-85.1;166.9
-1.006;-0.021;-0.087|0.866;-0.289;3.203|-151.3;-85.1;166.8
-1.007;-0.019;-0.087|0.928;-0.376;3.062|-151.3;-85.1;166.8
-1.006;-0.019;-0.088|0.849;-0.210;2.993|-151.3;-85.1;166.8
-1.005;-0.019;-0.088|0.884;-0.175;3.115|-151.4;-85.1;166.8
-1.005;-0.019;-0.087|0.998;-0.149;3.203|-151.4;-85.1;166.9
-1.007;-0.018;-0.088|1.041;-0.184;3.176|-151.4;-85.1;166.9
-1.007;-0.019;-0.086|0.910;-0.201;3.264|-151.4;-85.1;166.9
-1.006;-0.021;-0.086|1.050;-0.219;3.281|-151.5;-85.1;166.9
-1.005;-0.021;-0.085|0.822;0.018;3.281|-151.5;-85.1;166.9
-1.005;-0.020;-0.086|0.866;-0.123;3.237|-151.4;-85.1;166.9
-1.005;-0.020;-0.086|0.892;-0.219;3.168|-151.4;-85.1;166.9
-1.005;-0.022;-0.085|1.015;-0.201;3.168|-151.4;-85.1;166.9
-1.005;-0.023;-0.085|1.050;-0.175;3.255|-151.4;-85.1;166.8
-1.006;-0.022;-0.083|1.076;-0.123;3.168|-151.4;-85.1;166.8
-1.004;-0.023;-0.083|1.050;-0.079;3.115|-151.3;-85.1;166.8
-1.005;-0.024;-0.082|1.076;-0.236;3.062|-151.2;-85.1;166.7
-1.007;-0.023;-0.085|0.998;-0.420;3.211|-151.2;-85.1;166.7
-1.006;-0.022;-0.087|0.805;-0.368;3.211|-151.1;-85.1;166.6
-1.008;-0.021;-0.090|0.831;-0.464;3.036|-151.1;-85.1;166.6
-1.007;-0.019;-0.092|0.884;-0.341;3.150|-151.0;-85.1;166.6
-1.008;-0.019;-0.091|0.875;-0.131;3.115|-151.1;-85.0;166.6
-1.009;-0.020;-0.086|1.155;-0.131;3.203|-151.1;-85.0;166.6
-1.007;-0.020;-0.084|1.138;0.044;3.185|-151.1;-85.0;166.7
-1.005;-0.022;-0.083|0.936;0.009;3.168|-151.1;-85.0;166.7
-1.002;-0.021;-0.081|0.892;-0.157;3.132|-151.1;-85.0;166.6
-1.002;-0.021;-0.083|0.971;-0.368;3.045|-151.1;-85.0;166.6
-1.004;-0.019;-0.085|1.015;-0.228;3.246|-151.0;-85.0;166.6
-1.004;-0.020;-0.085|0.770;-0.359;3.255|-151.0;-85.0;166.6
-1.005;-0.021;-0.086|0.901;-0.262;3.220|-151.0;-85.0;166.6
-1.007;-0.021;-0.085|0.989;-0.350;3.124|-151.1;-85.0;166.6
-1.010;-0.022;-0.087|0.945;-0.306;3.115|-151.1;-85.0;166.6
-1.007;-0.023;-0.086|1.146;-0.184;3.001|-151.1;-85.0;166.6
-1.006;-0.022;-0.088|0.892;-0.446;3.098|-151.0;-85.0;166.6
-1.006;-0.022;-0.089|0.901;-0.333;3.098|-151.0;-85.0;166.6
-1.006;-0.021;-0.089|0.962;-0.298;3.194|-151.0;-85.0;166.5
-1.006;-0.021;-0.089|0.989;-0.070;3.132|-151.0;-85.0;166.5
-1.009;-0.021;-0.086|1.024;0.070;3.141|-151.0;-85.0;166.5
-1.008;-0.021;-0.083|1.067;-0.052;3.229|-151.0;-85.0;166.5
-1.006;-0.021;-0.083|0.980;0.026;3.220|-151.0;-85.0;166.5
-1.005;-0.021;-0.083|0.980;-0.157;3.089|-150.9;-85.0;166.5
-1.002;-0.020;-0.083|1.120;-0.254;3.045|-150.9;-85.0;166.5
-1.002;-0.019;-0.085|0.980;-0.280;3.115|-150.9;-85.0;166.5
-1.004;-0.018;-0.086|0.962;-0.350;3.027|-150.9;-85.0;166.5
-1.005;-0.020;-0.086|0.998;-0.210;3.316|-150.9;-85.0;166.5
