1	0	0
2	0.0994095210875739	2028
3	0.193868777726810	2029
4	0.293820696210877	2030
5	0.392459255060205	2031
6	0.491565602057163	2032
7	0.608440793021311	2033
8	0.702356073232333	2034
9	0.802052188577442	2035
10	0.901004579981510	2036
11	0.997042868342704	2037
12	1.09391014835793	2038
13	1.21182197364754	2039
14	1.30795658294377	2040
15	1.40573930659980	2041
16	1.50692444885872	2042
17	1.60481336239804	2043
18	1.70162892912437	2044
19	1.80845989930515	2045
20	1.90445042195675	2046
21	2.00460761456467	2047
22	2.10244876239441	2048
23	2.20324309430214	2049
24	2.30035828229771	2050
25	2.39717266475025	2051
26	2.51710604540190	2052
27	2.61602014528671	2053
28	2.71099850860454	2054
29	2.81193811143069	2055
30	2.90898026920912	2056
31	3.01082070963265	2057
32	3.10875857315536	2058
33	3.20769951657944	2059
34	3.30376780654335	2060
35	3.42456728609449	2061
36	3.52053451802820	2062
37	3.61846567066609	2063
38	3.71454343482033	2064
39	3.81335173957977	2065
40	3.91128723455490	2066
41	4.00845492535522	2067
42	4.10718704183408	2068
43	4.21013912058986	2069
44	4.30822936067374	2070
45	4.42700373204148	2071
46	4.52497791329379	2072
47	4.62392596236062	2073
48	4.71707659646028	2074
49	4.81315238682488	2075
50	4.91332497499209	2076
51	5.03305702909919	2077
52	5.13170782544436	2078
53	5.22676908792759	2079
54	5.32018065701931	2080
55	5.43211979482062	2081
56	5.52507541850262	2082
57	5.62123134472710	2083
58	5.71737937579297	2084
59	5.81744853738239	2085
60	5.93431306988242	2086
61	6.03209026692742	2087
62	6.12950902377153	2088
63	6.22453988989412	2089
64	6.32257091628842	2090
65	6.42101762278353	2091
66	6.53995581869242	2092
67	6.63723364695535	2093
68	6.73167237618220	2094
69	6.83042778337895	2095
70	6.92488506622854	2096
71	7.02280437612851	2097
72	7.12521208369816	2098
73	7.24329760247719	2099
74	7.33787054940040	2100
75	7.43540852313953	2101
76	7.52913826712322	2102
77	7.64556224977282	2103
78	7.75609407555193	2104
79	7.82940851840243	2105
80	7.92635593427754	2106
81	8.04559730427704	2107
82	8.13894531734195	2108
83	8.23489083758948	2109
84	8.32915508381106	2110
85	8.44514009564195	2111
86	8.54495740167172	2112
87	8.63997326699295	2113
88	8.73492162870806	2114
89	8.84925457859986	2115
90	8.94942321918776	2116
91	9.04207764256880	2117
92	9.13967719854508	2118
93	9.23488057388329	2119
94	9.35088650788450	2120
95	9.44420017700946	2121
96	9.54351890377302	2122
97	9.63871991056364	2123
98	9.73566890547048	2124
99	9.85370231620268	2125
100	9.94898938022215	2126
