-0.047;-0.031;-0.990|0.726;-0.420;3.290|1.9;-2.7;178.4
-0.048;-0.031;-0.992|0.875;-0.577;3.132|1.9;-2.7;178.4
-0.048;-0.032;-0.991|0.884;-0.543;3.141|1.9;-2.7;178.4
-0.048;-0.032;-0.991|1.006;-0.516;3.168|1.9;-2.7;178.4
-0.048;-0.031;-0.993|0.989;-0.411;3.176|1.9;-2.7;178.4
-0.047;-0.031;-0.993|0.892;-0.551;3.273|1.9;-2.7;178.3
-0.046;-0.031;-0.991|0.919;-0.604;3.159|1.9;-2.7;178.3
-0.046;-0.031;-0.991|0.928;-0.481;3.098|1.9;-2.7;178.3
-0.046;-0.031;-0.991|0.796;-0.499;3.071|1.9;-2.7;178.3
-0.048;-0.032;-0.990|0.936;-0.543;3.115|1.9;-2.7;178.3
-0.048;-0.032;-0.992|0.884;-0.621;3.211|1.9;-2.7;178.3
-0.049;-0.032;-0.992|0.875;-0.586;3.080|1.9;-2.7;178.3
-0.048;-0.032;-0.993|0.910;-0.577;3.124|1.9;-2.7;178.3
-0.047;-0.031;-0.991|0.928;-0.577;2.984|1.9;-2.7;178.3
-0.046;-0.031;-0.992|0.980;-0.586;3.194|1.9;-2.7;178.3
-0.046;-0.031;-0.992|0.998;-0.560;3.220|1.9;-2.7;178.3
-0.046;-0.030;-0.993|0.954;-0.464;3.176|1.9;-2.7;178.3
-0.047;-0.031;-0.993|0.901;-0.516;3.098|1.9;-2.7;178.3
-0.047;-0.031;-0.993|0.858;-0.507;2.993|1.9;-2.7;178.3
-0.048;-0.031;-0.993|0.691;-0.647;3.124|1.9;-2.7;178.3
-0.049;-0.031;-0.991|0.849;-0.604;3.071|1.9;-2.7;178.3
-0.048;-0.031;-0.991|0.954;-0.630;3.106|1.9;-2.7;178.3
-0.047;-0.031;-0.990|0.910;-0.490;3.045|1.9;-2.7;178.3
-0.048;-0.032;-0.991|0.849;-0.621;3.054|1.9;-2.7;178.3
-0.048;-0.032;-0.992|0.954;-0.560;3.229|1.9;-2.7;178.3
-0.048;-0.032;-0.993|1.041;-0.595;3.211|1.9;-2.7;178.3
-0.047;-0.031;-0.992|0.840;-0.586;3.098|1.9;-2.7;178.3
-0.046;-0.031;-0.993|0.901;-0.604;3.098|1.9;-2.7;178.3
-0.046;-0.031;-0.994|0.971;-0.560;3.089|1.9;-2.7;178.3
-0.046;-0.031;-0.993|0.980;-0.665;3.098|1.9;-2.7;178.3
-0.045;-0.030;-0.991|1.024;-0.691;2.966|1.9;-2.7;178.3
-0.047;-0.030;-0.993|1.059;-0.647;3.062|1.9;-2.7;178.3
-0.047;-0.030;-0.992|0.945;-0.464;3.132|1.9;-2.7;178.3
-0.048;-0.031;-0.992|0.928;-0.499;3.159|1.9;-2.7;178.3
-0.049;-0.031;-0.991|0.892;-0.700;3.089|1.9;-2.7;178.3
-0.048;-0.031;-0.993|0.892;-0.586;3.132|1.9;-2.7;178.3
-0.047;-0.031;-0.992|0.788;-0.560;3.141|1.9;-2.7;178.3
-0.047;-0.030;-0.991|0.901;-0.647;3.106|1.9;-2.7;178.3
-0.047;-0.031;-0.991|0.945;-0.761;3.062|1.9;-2.7;178.3
-0.047;-0.031;-0.991|0.884;-0.665;3.062|1.9;-2.7;178.3
-0.047;-0.032;-0.991|0.884;-0.595;3.132|1.9;-2.7;178.3
-0.048;-0.032;-0.991|0.788;-0.551;3.036|1.9;-2.7;178.3
-0.047;-0.032;-0.993|0.788;-0.534;3.159|1.9;-2.7;178.3
-0.047;-0.032;-0.992|0.892;-0.560;3.045|1.9;-2.7;178.3
-0.045;-0.031;-0.993|0.954;-0.604;3.054|1.9;-2.7;178.3
-0.045;-0.031;-0.992|0.884;-0.595;3.001|1.9;-2.7;178.3
-0.045;-0.031;-0.993|1.006;-0.438;3.080|1.9;-2.7;178.3
-0.047;-0.031;-0.992|0.831;-0.525;3.264|1.9;-2.7;178.3
-0.048;-0.031;-0.991|0.691;-0.630;3.141|1.9;-2.7;178.3
-0.047;-0.031;-0.991|0.840;-0.499;3.229|1.9;-2.7;178.3
-0.049;-0.031;-0.991|0.884;-0.560;3.194|1.9;-2.7;178.3
-0.049;-0.030;-0.990|0.840;-0.604;3.141|1.9;-2.7;178.3
-0.048;-0.031;-0.990|0.910;-0.709;3.071|1.9;-2.7;178.3
-0.046;-0.030;-0.991|0.752;-0.569;3.159|1.9;-2.7;178.3
-0.046;-0.030;-0.990|0.945;-0.560;3.106|1.9;-2.7;178.3
-0.046;-0.031;-0.994|0.884;-0.499;3.019|1.9;-2.7;178.3
-0.046;-0.031;-0.994|0.901;-0.621;3.089|1.9;-2.7;178.3
-0.046;-0.033;-0.993|0.822;-0.499;3.150|1.9;-2.7;178.3
-0.048;-0.033;-0.993|0.814;-0.534;3.071|1.9;-2.7;178.2
-0.049;-0.032;-0.991|0.849;-0.551;2.975|1.9;-2.7;178.2
-0.048;-0.033;-0.992|0.717;-0.464;3.273|1.9;-2.7;178.2
-0.048;-0.032;-0.990|0.849;-0.516;3.237|1.9;-2.7;178.2
-0.048;-0.032;-0.990|0.928;-0.656;3.150|1.9;-2.7;178.2
-0.047;-0.031;-0.993|0.884;-0.551;3.098|1.9;-2.7;178.2
-0.047;-0.030;-0.993|0.875;-0.429;3.019|1.9;-2.7;178.2
-0.047;-0.031;-0.993|0.892;-0.499;3.106|1.9;-2.7;178.2
-0.046;-0.030;-0.994|0.901;-0.429;3.159|1.9;-2.7;178.2
-0.047;-0.030;-0.991|1.059;-0.446;3.246|1.9;-2.7;178.2
-0.047;-0.030;-0.990|1.015;-0.534;3.211|1.9;-2.7;178.2
-0.047;-0.030;-0.991|0.919;-0.455;3.168|1.9;-2.7;178.2
-0.048;-0.031;-0.992|0.761;-0.429;3.106|1.9;-2.7;178.2
-0.048;-0.030;-0.991|0.849;-0.534;3.159|1.9;-2.7;178.2
-0.048;-0.031;-0.992|0.779;-0.604;3.062|1.9;-2.7;178.2
-0.047;-0.031;-0.994|0.831;-0.551;3.080|1.9;-2.7;178.2
-0.046;-0.031;-0.992|0.945;-0.499;3.115|1.9;-2.7;178.2
-0.047;-0.031;-0.993|0.822;-0.551;3.080|1.9;-2.7;178.2
-0.046;-0.032;-0.992|0.884;-0.507;3.168|1.9;-2.7;178.2
-0.046;-0.032;-0.994|0.866;-0.647;3.141|1.9;-2.7;178.2
-0.046;-0.032;-0.994|0.822;-0.525;3.010|1.9;-2.7;178.2
-0.045;-0.031;-0.994|0.866;-0.472;3.045|1.9;-2.7;178.2
-0.044;-0.031;-0.994|0.919;-0.420;3.071|1.9;-2.7;178.2
-0.044;-0.030;-0.995|0.779;-0.236;3.168|1.9;-2.7;178.2
-0.043;-0.029;-0.992|0.665;-0.280;3.089|1.9;-2.7;178.2
-0.044;-0.028;-0.992|0.875;-0.315;3.054|1.9;-2.7;178.2
-0.047;-0.029;-0.992|0.822;-0.280;3.019|1.9;-2.7;178.2
-0.049;-0.030;-0.992|0.674;-0.315;3.124|1.9;-2.7;178.2
-0.052;-0.030;-0.991|0.752;-0.306;3.115|1.9;-2.7;178.2
-0.051;-0.032;-0.988|0.892;-0.009;3.185|1.9;-2.7;178.2
-0.050;-0.031;-0.988|0.866;-0.306;3.237|1.9;-2.7;178.2
-0.049;-0.031;-0.989|0.752;-0.429;3.080|1.9;-2.7;178.2
-0.050;-0.032;-0.990|0.691;-0.341;2.957|1.9;-2.7;178.2
-0.049;-0.032;-0.990|0.604;-0.359;3.080|1.9;-2.7;178.2
-0.048;-0.034;-0.993|0.849;-0.543;3.098|1.9;-2.7;178.2
-0.050;-0.035;-0.994|0.928;-0.516;3.115|1.9;-2.7;178.2
-0.049;-0.036;-0.994|0.945;-0.472;3.054|1.9;-2.7;178.2
-0.049;-0.035;-0.993|0.936;-0.595;3.098|1.9;-2.7;178.2
-0.048;-0.035;-0.992|1.015;-0.595;3.203|1.9;-2.7;178.2
-0.046;-0.034;-0.993|0.884;-0.630;3.150|1.9;-2.7;178.2
-0.047;-0.035;-0.994|0.752;-0.613;3.168|1.9;-2.7;178.2
-0.046;-0.033;-0.994|0.849;-0.569;3.071|1.9;-2.7;178.2
-0.047;-0.032;-0.993|0.884;-0.420;3.132|1.9;-2.7;178.2
-0.046;-0.030;-0.994|0.726;-0.420;3.062|1.9;-2.7;178.2
-0.046;-0.028;-0.991|0.998;-0.420;3.106|1.9;-2.7;178.2
-0.048;-0.027;-0.990|0.954;-0.516;2.966|1.9;-2.7;178.2
-0.050;-0.028;-0.990|0.779;-0.569;3.150|1.9;-2.7;178.2
-0.052;-0.028;-0.989|0.945;-0.525;3.203|1.9;-2.7;178.2
-0.052;-0.028;-0.989|0.962;-0.507;3.220|1.9;-2.7;178.2
-0.052;-0.030;-0.987|0.770;-0.788;3.159|1.9;-2.7;178.2
-0.050;-0.030;-0.989|0.919;-0.683;3.150|1.9;-2.7;178.2
-0.049;-0.032;-0.990|1.015;-0.586;3.132|1.9;-2.7;178.2
-0.047;-0.033;-0.992|0.945;-0.656;3.115|1.9;-2.7;178.2
-0.045;-0.033;-0.993|0.639;-0.665;3.203|1.9;-2.7;178.2
-0.043;-0.034;-0.997|0.945;-0.577;2.940|1.9;-2.7;178.2
-0.043;-0.034;-0.997|0.805;-0.551;3.124|1.9;-2.7;178.2
-0.043;-0.034;-0.997|0.779;-0.455;3.211|1.9;-2.7;178.2
-0.045;-0.034;-0.995|0.788;-0.376;3.115|1.9;-2.7;178.2
-0.048;-0.034;-0.993|1.024;-0.438;3.159|1.9;-2.7;178.2
-0.051;-0.034;-0.990|1.076;-0.315;3.080|1.9;-2.7;178.2
-0.051;-0.033;-0.988|1.041;-0.403;3.054|1.9;-2.7;178.2
-0.052;-0.032;-0.987|0.980;-0.534;3.054|1.9;-2.7;178.2
-0.052;-0.031;-0.990|0.849;-0.481;3.071|1.9;-2.7;178.2
-0.051;-0.030;-0.989|0.726;-0.455;3.194|1.9;-2.7;178.2
-0.047;-0.027;-0.992|0.744;-0.726;3.071|1.9;-2.7;178.2
-0.046;-0.027;-0.993|0.866;-0.683;3.141|1.9;-2.8;178.2
-0.046;-0.026;-0.994|0.928;-0.647;3.273|1.9;-2.8;178.2
-0.045;-0.027;-0.994|0.901;-0.569;3.150|1.9;-2.7;178.2
-0.046;-0.029;-0.993|0.814;-0.586;3.395|1.9;-2.7;178.2
-0.047;-0.031;-0.991|0.884;-0.499;3.194|1.9;-2.7;178.2
-0.048;-0.032;-0.993|0.840;-0.438;3.255|1.9;-2.7;178.2
-0.048;-0.032;-0.992|0.822;-0.394;3.342|1.9;-2.7;178.2
-0.048;-0.033;-0.993|0.849;-0.429;3.168|1.9;-2.7;178.2
-0.047;-0.034;-0.994|0.910;-0.394;3.045|1.9;-2.7;178.2
-0.048;-0.034;-0.994|0.796;-0.446;3.211|1.9;-2.7;178.2
-0.048;-0.034;-0.994|0.910;-0.464;2.984|1.9;-2.7;178.2
-0.050;-0.034;-0.993|0.875;-0.543;3.080|1.9;-2.7;178.2
-0.049;-0.035;-0.991|0.971;-0.613;3.203|1.9;-2.7;178.2
-0.050;-0.034;-0.991|0.822;-0.639;3.194|1.9;-2.7;178.2
-0.049;-0.033;-0.990|0.858;-0.604;3.141|1.9;-2.7;178.2
-0.048;-0.032;-0.991|1.050;-0.543;3.062|1.9;-2.7;178.2
-0.047;-0.031;-0.992|0.954;-0.621;3.080|1.9;-2.7;178.2
-0.046;-0.030;-0.993|0.875;-0.613;3.159|1.9;-2.7;178.2
-0.046;-0.028;-0.993|0.945;-0.516;3.194|1.9;-2.7;178.2
-0.044;-0.028;-0.993|0.805;-0.446;3.211|1.9;-2.7;178.2
-0.046;-0.028;-0.992|0.840;-0.455;3.237|1.9;-2.7;178.2
-0.046;-0.028;-0.993|0.831;-0.551;3.045|1.9;-2.7;178.2
-0.048;-0.028;-0.991|0.709;-0.446;3.211|1.9;-2.7;178.2
-0.050;-0.030;-0.990|0.691;-0.376;3.168|1.9;-2.7;178.2
-0.051;-0.031;-0.990|0.954;-0.403;3.080|1.9;-2.7;178.2
-0.051;-0.032;-0.990|0.866;-0.630;3.132|1.9;-2.7;178.2
-0.050;-0.033;-0.990|0.971;-0.577;3.159|1.9;-2.7;178.2
-0.049;-0.034;-0.991|1.138;-0.683;3.071|1.9;-2.7;178.2
-0.048;-0.034;-0.994|0.822;-0.691;3.106|1.9;-2.8;178.2
-0.044;-0.034;-0.995|0.884;-0.647;3.045|1.9;-2.8;178.2
-0.044;-0.034;-0.996|0.822;-0.691;3.203|1.9;-2.7;178.2
-0.044;-0.035;-0.996|0.980;-0.577;3.229|1.9;-2.7;178.2
-0.045;-0.034;-0.994|0.928;-0.551;3.132|1.9;-2.7;178.2
-0.047;-0.034;-0.994|1.006;-0.613;3.071|1.9;-2.7;178.2
-0.050;-0.032;-0.990|0.971;-0.446;3.168|1.9;-2.7;178.2
-0.050;-0.031;-0.989|0.962;-0.481;3.203|1.9;-2.7;178.2
-0.049;-0.030;-0.988|1.076;-0.534;3.054|1.9;-2.7;178.2
-0.050;-0.029;-0.989|0.998;-0.586;3.194|1.9;-2.7;178.2
-0.049;-0.028;-0.990|0.962;-0.630;3.098|1.9;-2.7;178.2
-0.047;-0.027;-0.991|0.954;-0.577;3.106|1.9;-2.7;178.2
-0.048;-0.027;-0.992|0.989;-0.438;3.080|1.9;-2.7;178.2
-0.048;-0.028;-0.992|0.884;-0.534;3.124|1.9;-2.7;178.2
-0.047;-0.030;-0.992|0.875;-0.674;3.255|1.9;-2.7;178.2
-0.047;-0.031;-0.992|0.936;-0.866;3.194|1.9;-2.7;178.2
-0.047;-0.033;-0.991|0.919;-0.770;3.062|1.9;-2.7;178.2
-0.048;-0.033;-0.993|0.858;-0.683;3.071|1.9;-2.7;178.2
-0.046;-0.033;-0.993|0.936;-0.472;3.220|1.9;-2.7;178.2
-0.046;-0.034;-0.994|1.024;-0.429;3.281|1.9;-2.7;178.2
-0.047;-0.034;-0.994|1.024;-0.262;3.089|1.9;-2.7;178.2
-0.047;-0.034;-0.993|0.709;-0.534;3.203|1.9;-2.7;178.2
-0.048;-0.034;-0.992|0.866;-0.604;3.168|1.9;-2.7;178.2
-0.049;-0.034;-0.991|0.945;-0.613;3.141|1.9;-2.7;178.2
-0.050;-0.033;-0.991|0.866;-0.639;3.194|1.9;-2.7;178.2
-0.050;-0.033;-0.990|0.796;-0.543;3.281|1.9;-2.7;178.2
-0.050;-0.031;-0.990|0.884;-0.604;2.888|1.9;-2.7;178.2
-0.049;-0.030;-0.991|0.971;-0.674;3.036|1.9;-2.7;178.2
-0.048;-0.029;-0.992|1.067;-0.709;3.054|1.9;-2.7;178.2
-0.047;-0.028;-0.992|0.822;-0.683;3.176|1.9;-2.7;178.2
-0.046;-0.028;-0.993|0.849;-0.604;3.106|1.9;-2.7;178.2
-0.044;-0.028;-0.994|0.971;-0.534;3.027|1.9;-2.7;178.2
-0.045;-0.028;-0.994|0.954;-0.543;3.194|1.9;-2.7;178.2
-0.046;-0.029;-0.993|0.945;-0.499;3.203|1.9;-2.7;178.2
-0.046;-0.030;-0.991|0.788;-0.499;3.203|1.9;-2.7;178.2
-0.049;-0.031;-0.990|0.866;-0.350;3.176|1.9;-2.7;178.2
-0.051;-0.034;-0.990|0.840;-0.507;3.036|1.9;-2.7;178.2
-0.052;-0.034;-0.990|0.875;-0.464;3.176|1.9;-2.7;178.2
-0.051;-0.034;-0.990|0.945;-0.472;3.220|1.9;-2.7;178.2
-0.050;-0.035;-0.991|0.936;-0.595;3.132|1.9;-2.7;178.2
-0.049;-0.035;-0.992|0.849;-0.639;3.124|1.9;-2.7;178.2
-0.046;-0.033;-0.994|0.709;-0.534;3.027|1.9;-2.7;178.2
-0.046;-0.034;-0.994|0.814;-0.613;2.949|1.9;-2.7;178.2
-0.045;-0.033;-0.996|1.006;-0.665;3.141|1.9;-2.7;178.2
-0.045;-0.033;-0.994|0.822;-0.569;3.307|1.9;-2.7;178.2
-0.046;-0.032;-0.994|0.875;-0.577;3.203|1.9;-2.7;178.2
-0.047;-0.030;-0.992|0.805;-0.577;3.036|1.9;-2.7;178.2
-0.048;-0.030;-0.991|0.866;-0.543;2.949|1.9;-2.7;178.2
-0.049;-0.029;-0.991|0.910;-0.472;3.036|1.9;-2.7;178.2
-0.048;-0.028;-0.992|0.796;-0.490;3.132|1.9;-2.7;178.2
-0.048;-0.027;-0.990|0.945;-0.507;3.159|1.9;-2.7;178.2
-0.048;-0.027;-0.991|0.822;-0.490;3.211|1.9;-2.7;178.2
-0.050;-0.028;-0.991|0.744;-0.499;3.080|1.9;-2.7;178.2
-0.049;-0.029;-0.991|0.735;-0.709;3.168|1.9;-2.7;178.2
-0.050;-0.031;-0.991|0.814;-0.647;3.115|1.9;-2.7;178.2
-0.049;-0.032;-0.990|0.805;-0.569;3.255|1.9;-2.7;178.2
-0.048;-0.034;-0.993|0.770;-0.691;3.229|1.9;-2.7;178.2
-0.047;-0.035;-0.994|0.656;-0.613;3.237|1.9;-2.7;178.2
-0.046;-0.035;-0.995|0.866;-0.551;3.098|1.9;-2.7;178.2
-0.045;-0.034;-0.996|0.998;-0.604;3.281|1.9;-2.7;178.2
-0.045;-0.034;-0.995|0.919;-0.639;3.168|1.9;-2.7;178.2
-0.046;-0.033;-0.995|1.015;-0.368;3.194|1.9;-2.7;178.2
-0.047;-0.032;-0.994|1.094;-0.350;3.237|1.9;-2.7;178.2
-0.047;-0.033;-0.993|1.067;-0.385;3.168|1.9;-2.7;178.2
-0.049;-0.032;-0.991|1.041;-0.560;3.185|1.9;-2.7;178.2
-0.050;-0.031;-0.990|0.892;-0.525;3.124|1.9;-2.7;178.2
-0.052;-0.030;-0.988|0.989;-0.604;3.185|1.9;-2.7;178.2
-0.051;-0.029;-0.988|0.989;-0.507;3.062|1.9;-2.7;178.2
-0.050;-0.028;-0.990|0.945;-0.586;3.089|1.9;-2.7;178.2
-0.049;-0.028;-0.990|0.831;-0.577;3.115|1.9;-2.7;178.2
-0.047;-0.028;-0.992|0.910;-0.700;3.036|1.9;-2.7;178.2
-0.045;-0.028;-0.993|0.840;-0.516;3.080|1.9;-2.7;178.2
-0.045;-0.030;-0.994|0.779;-0.595;3.071|1.9;-2.7;178.2
-0.045;-0.030;-0.994|0.866;-0.525;3.141|1.9;-2.7;178.2
-0.046;-0.032;-0.994|0.971;-0.534;3.124|1.9;-2.7;178.2
-0.046;-0.032;-0.994|0.936;-0.525;3.194|1.9;-2.7;178.2
-0.049;-0.034;-0.992|0.928;-0.499;3.132|1.9;-2.7;178.2
-0.050;-0.035;-0.991|0.796;-0.472;3.220|1.9;-2.7;178.2
-0.049;-0.035;-0.991|0.884;-0.464;3.132|1.9;-2.7;178.2
-0.049;-0.034;-0.992|0.928;-0.438;3.255|1.9;-2.7;178.2
-0.049;-0.034;-0.991|1.024;-0.534;3.027|1.9;-2.7;178.2
-0.049;-0.033;-0.993|0.761;-0.709;3.010|1.9;-2.7;178.2
-0.048;-0.033;-0.993|1.024;-0.674;3.141|1.9;-2.7;178.2
-0.048;-0.032;-0.993|0.875;-0.683;3.132|1.9;-2.7;178.2
-0.048;-0.032;-0.991|0.901;-0.569;3.220|1.9;-2.7;178.2
-0.048;-0.030;-0.991|0.954;-0.717;3.098|1.9;-2.7;178.2
-0.046;-0.030;-0.991|0.875;-0.665;3.106|1.9;-2.7;178.2
-0.047;-0.029;-0.993|0.892;-0.586;3.036|1.9;-2.7;178.2
-0.047;-0.028;-0.991|0.840;-0.507;3.098|1.9;-2.7;178.2
-0.046;-0.028;-0.993|0.735;-0.560;3.132|1.9;-2.7;178.2
-0.046;-0.028;-0.994|0.822;-0.420;3.203|1.9;-2.7;178.2
-0.047;-0.029;-0.992|0.814;-0.525;3.176|1.9;-2.7;178.2
